time;Load_load2_running;Load_load2_terminal_V_re;Load_load2_terminal_V_im;Load_load2_PPu;Load_load1_PPu;MS1_gover_PmPu;MS1_gover_omegaPu;MS1_gen_cePu;MS1_gen_PePu;MS1_gen_cmPu;MS1_gen_PmPu;MS1_gen_ufPu;MS1_gen_efdPu;MS1_gen_omegaPu;MS1_gen_theta;MS1_gen_PGenPu;MS1_gen_QGenPu;MS1_gen_PGen;MS1_gen_QGen;MS1_gen_UPu;MS1_gen_IStatorPu;MS1_gen_IRotorPu;MS1_gen_UStatorPu;MS1_gen_QStatorPu;MS1_gen_thetaInternal;MS2_gen_cePu;MS2_gen_PePu;MS2_gen_cmPu;MS2_gen_PmPu;MS2_gen_ufPu;MS2_gen_efdPu;MS2_gen_omegaPu;MS2_gen_theta;MS2_gen_PGenPu;MS2_gen_QGenPu;MS2_gen_PGen;MS2_gen_QGen;MS2_gen_UPu;MS2_gen_IStatorPu;MS2_gen_IRotorPu;MS2_gen_UStatorPu;MS2_gen_QStatorPu;MS2_gen_thetaInternal;
69.187;-1;-1.08259;0.714331;0;3.19631;0.639651;1.02407;0.624604;0.639638;0.624617;0.639651;0.00131627;1.81724;1.02407;354.951;3.19819;0.847852;319.819;84.7852;1.29702;2.55097;1.81728;1.29702;0.847852;0.533819;-3.25149e-05;-3.32975e-05;-1.95299e-05;-2e-05;0.000798663;1.10263;1.02407;354.419;-0.000166488;-0.813402;-0.0166488;-81.3402;1.37206;0.592834;1.10267;1.37206;-0.813402;-2.25655e-05;
69.3775;-1;-0.848689;-0.980811;0;3.1963;0.63965;1.02407;0.624602;0.639637;0.624615;0.63965;0.00131627;1.81724;1.02407;356.391;3.19818;0.84785;319.818;84.785;1.29702;2.55097;1.81728;1.29702;0.84785;0.533819;-3.23757e-05;-3.3155e-05;-1.95299e-05;-2e-05;0.000798663;1.10263;1.02407;355.859;-0.000165779;-0.8134;-0.0165779;-81.34;1.37206;0.592833;1.10267;1.37206;-0.8134;-2.3732e-05;
69.4728;-1;0.00917743;-1.29699;0;3.1963;0.639649;1.02407;0.624602;0.639636;0.624614;0.639649;0.00131627;1.81724;1.02407;357.112;3.19818;0.847849;319.818;84.7849;1.29702;2.55097;1.81728;1.29702;0.847849;0.533819;-3.22991e-05;-3.30765e-05;-1.95299e-05;-2e-05;0.000798663;1.10263;1.02407;356.58;-0.000165383;-0.813399;-0.0165383;-81.3399;1.37206;0.592832;1.10267;1.37206;-0.813399;-2.42749e-05;
69.6633;-1;1.28723;-0.159059;0;3.19629;0.639647;1.02407;0.6246;0.639635;0.624613;0.639647;0.00131627;1.81724;1.02407;358.552;3.19817;0.847847;319.817;84.7847;1.29702;2.55096;1.81728;1.29702;0.847847;0.533819;-3.21332e-05;-3.29067e-05;-1.95299e-05;-2e-05;0.000798663;1.10263;1.02407;358.021;-0.000164528;-0.813398;-0.0164528;-81.3398;1.37205;0.592832;1.10267;1.37205;-0.813398;-2.52865e-05;
69.7586;-1;1.07234;0.729621;0;3.19629;0.639647;1.02407;0.624599;0.639634;0.624612;0.639647;0.00131627;1.81724;1.02407;359.273;3.19817;0.847846;319.817;84.7846;1.29702;2.55096;1.81728;1.29702;0.847846;0.533819;-3.20422e-05;-3.28135e-05;-1.95299e-05;-2e-05;0.000798663;1.10263;1.02407;358.741;-0.000164067;-0.813397;-0.0164067;-81.3397;1.37205;0.592831;1.10267;1.37205;-0.813397;-2.57553e-05;
69.9491;-1;-0.58446;1.15787;0;3.19628;0.639645;1.02407;0.624598;0.639633;0.62461;0.639645;0.00131627;1.81724;1.02407;360.714;3.19816;0.847844;319.816;84.7844;1.29702;2.55096;1.81727;1.29702;0.847844;0.533819;-3.18524e-05;-3.26191e-05;-1.95299e-05;-2e-05;0.000798663;1.10263;1.02407;360.182;-0.000163087;-0.813395;-0.0163087;-81.3395;1.37205;0.592831;1.10267;1.37205;-0.813395;-2.66263e-05;
70.0444;-1;-1.20308;0.484618;0;3.19628;0.639644;1.02407;0.624597;0.639632;0.624609;0.639644;0.00131627;1.81724;1.02407;361.434;3.19816;0.847844;319.816;84.7844;1.29702;2.55096;1.81727;1.29702;0.847844;0.533819;-3.17502e-05;-3.25145e-05;-1.95299e-05;-2e-05;0.000798663;1.10263;1.02407;360.902;-0.000162572;-0.813395;-0.0162572;-81.3395;1.37205;0.59283;1.10267;1.37205;-0.813395;-2.70283e-05;
70.2349;-1;-0.636451;-1.13012;0;3.19628;0.639643;1.02407;0.624596;0.639631;0.624608;0.639643;0.00131627;1.81724;1.02407;362.875;3.19815;0.847842;319.815;84.7842;1.29702;2.55095;1.81727;1.29702;0.847842;0.53382;-3.15385e-05;-3.22976e-05;-1.95299e-05;-2e-05;0.000798663;1.10263;1.02407;362.343;-0.000161489;-0.813393;-0.0161489;-81.3393;1.37205;0.59283;1.10267;1.37205;-0.813393;-2.77716e-05;
70.3302;-1;0.267233;-1.26919;0;3.19627;0.639642;1.02407;0.624595;0.63963;0.624607;0.639642;0.00131627;1.81724;1.02407;363.595;3.19815;0.847842;319.815;84.7842;1.29702;2.55095;1.81727;1.29702;0.847842;0.53382;-3.1429e-05;-3.21855e-05;-1.95299e-05;-2e-05;0.000798663;1.10263;1.02407;363.063;-0.000160927;-0.813393;-0.0160927;-81.3393;1.37205;0.59283;1.10267;1.37205;-0.813393;-2.81136e-05;
70.5207;-1;1.29311;0.100524;0;3.19627;0.639641;1.02407;0.624594;0.639629;0.624605;0.639641;0.00131627;1.81724;1.02407;365.036;3.19814;0.847841;319.814;84.7841;1.29701;2.55095;1.81727;1.29701;0.847841;0.53382;-3.12001e-05;-3.19512e-05;-1.95299e-05;-2e-05;0.000798663;1.10263;1.02407;364.504;-0.000159767;-0.813392;-0.0159767;-81.3392;1.37205;0.592829;1.10267;1.37205;-0.813392;-2.87423e-05;
70.616;-1;0.905483;0.928626;0;3.19627;0.63964;1.02407;0.624593;0.639628;0.624605;0.63964;0.00131627;1.81724;1.02407;365.757;3.19814;0.84784;319.814;84.784;1.29701;2.55095;1.81727;1.29701;0.84784;0.533819;-3.1085e-05;-3.18332e-05;-1.95299e-05;-2e-05;0.000798663;1.10263;1.02407;365.225;-0.000159167;-0.813391;-0.0159167;-81.3391;1.37205;0.592829;1.10266;1.37205;-0.813391;-2.90304e-05;
70.8065;-1;-0.803492;1.01816;0;3.19626;0.639639;1.02407;0.624592;0.639627;0.624603;0.639639;0.00131627;1.81724;1.02407;367.197;3.19814;0.847839;319.814;84.7839;1.29701;2.55095;1.81727;1.29701;0.847839;0.533819;-3.08454e-05;-3.15879e-05;-1.95299e-05;-2e-05;0.000798663;1.10263;1.02407;366.666;-0.000157946;-0.81339;-0.0157946;-81.339;1.37205;0.592829;1.10266;1.37205;-0.81339;-2.95567e-05;
70.9018;-1;-1.27553;0.235077;0;3.19626;0.639638;1.02407;0.624591;0.639627;0.624603;0.639638;0.00131627;1.81724;1.02407;367.918;3.19813;0.847839;319.813;84.7839;1.29701;2.55095;1.81727;1.29701;0.847839;0.533819;-3.0724e-05;-3.14636e-05;-1.95299e-05;-2e-05;0.000798663;1.10263;1.02407;367.386;-0.000157319;-0.81339;-0.0157319;-81.339;1.37205;0.592829;1.10266;1.37205;-0.81339;-2.97961e-05;
71.0923;-1;-0.398314;-1.23434;0;3.19626;0.639637;1.02407;0.62459;0.639626;0.624601;0.639637;0.00131627;1.81724;1.02407;369.359;3.19813;0.847838;319.813;84.7838;1.29701;2.55094;1.81726;1.29701;0.847838;0.533819;-3.04776e-05;-3.12112e-05;-1.95299e-05;-2e-05;0.000798663;1.10263;1.02407;368.827;-0.000156047;-0.813389;-0.0156047;-81.3389;1.37205;0.592829;1.10266;1.37205;-0.813389;-3.02311e-05;
71.1876;-1;0.514992;-1.19039;0;3.19625;0.639636;1.02407;0.62459;0.639625;0.6246;0.639636;0.00131627;1.81724;1.02407;370.079;3.19813;0.847838;319.813;84.7838;1.29701;2.55094;1.81726;1.29701;0.847838;0.533819;-3.03498e-05;-3.10804e-05;-1.95299e-05;-2e-05;0.000798663;1.10263;1.02407;369.547;-0.000155402;-0.813389;-0.0155402;-81.3389;1.37205;0.592829;1.10266;1.37205;-0.813389;-3.04265e-05;
71.3781;-1;1.24706;0.356494;0;3.19625;0.639635;1.02407;0.624588;0.639624;0.624599;0.639635;0.00131627;1.81724;1.02407;371.52;3.19812;0.847837;319.812;84.7837;1.29701;2.55094;1.81726;1.29701;0.847837;0.533819;-3.0096e-05;-3.08205e-05;-1.95299e-05;-2e-05;0.000798663;1.10263;1.02407;370.988;-0.000154089;-0.813388;-0.0154089;-81.3388;1.37205;0.592829;1.10266;1.37205;-0.813388;-3.07789e-05;
71.4734;-1;0.701966;1.09063;0;3.19625;0.639634;1.02407;0.624588;0.639624;0.624598;0.639634;0.00131627;1.81724;1.02407;372.241;3.19812;0.847837;319.812;84.7837;1.29701;2.55094;1.81726;1.29701;0.847837;0.533819;-2.99647e-05;-3.0686e-05;-1.95299e-05;-2e-05;0.000798663;1.10263;1.02407;371.709;-0.000153429;-0.813388;-0.0153429;-81.3388;1.37205;0.592829;1.10266;1.37205;-0.813388;-3.09352e-05;
71.6639;-1;-0.990559;0.837274;0;3.19625;0.639633;1.02407;0.624587;0.639623;0.624597;0.639633;0.00131627;1.81724;1.02407;373.682;3.19811;0.847836;319.811;84.7836;1.29701;2.55094;1.81726;1.29701;0.847836;0.533819;-2.97027e-05;-3.04178e-05;-1.95299e-05;-2e-05;0.000798663;1.10263;1.02407;373.15;-0.00015209;-0.813387;-0.015209;-81.3387;1.37204;0.592829;1.10266;1.37204;-0.813387;-3.1213e-05;
71.7592;-1;-1.29678;-0.0243138;0;3.19624;0.639632;1.02407;0.624586;0.639622;0.624596;0.639632;0.00131627;1.81724;1.02407;374.402;3.19811;0.847836;319.811;84.7836;1.29701;2.55093;1.81726;1.29701;0.847836;0.533819;-2.95719e-05;-3.02838e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02407;373.87;-0.000151418;-0.813387;-0.0151418;-81.3387;1.37204;0.592829;1.10266;1.37204;-0.813387;-3.13349e-05;
71.9497;-1;-0.143774;-1.28902;0;3.19624;0.639631;1.02407;0.624585;0.639621;0.624595;0.639631;0.00131627;1.81724;1.02407;375.843;3.19811;0.847836;319.811;84.7836;1.29701;2.55093;1.81726;1.29701;0.847836;0.533819;-2.93052e-05;-3.00107e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02407;375.311;-0.00015007;-0.813387;-0.015007;-81.3387;1.37204;0.592829;1.10266;1.37204;-0.813387;-3.15466e-05;
72.045;-1;0.742388;-1.06353;0;3.19624;0.639631;1.02407;0.624585;0.639621;0.624594;0.639631;0.00131627;1.81724;1.02407;376.564;3.1981;0.847836;319.81;84.7836;1.29701;2.55093;1.81726;1.29701;0.847836;0.533819;-2.91757e-05;-2.98781e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02407;376.032;-0.000149391;-0.813387;-0.0149391;-81.3387;1.37204;0.592829;1.10266;1.37204;-0.813387;-3.16381e-05;
72.2355;-1;1.15068;0.598478;0;3.19624;0.63963;1.02407;0.624584;0.63962;0.624593;0.63963;0.00131627;1.81724;1.02407;378.005;3.1981;0.847835;319.81;84.7835;1.29701;2.55093;1.81726;1.29701;0.847835;0.533818;-2.8911e-05;-2.9607e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02407;377.473;-0.000148045;-0.813387;-0.0148045;-81.3387;1.37204;0.592829;1.10266;1.37204;-0.813387;-3.17925e-05;
72.3308;-1;0.469851;1.20891;0;3.19623;0.639629;1.02407;0.624583;0.63962;0.624593;0.639629;0.00131627;1.81724;1.02407;378.725;3.1981;0.847835;319.81;84.7835;1.29701;2.55093;1.81726;1.29701;0.847835;0.533818;-2.87804e-05;-2.94733e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02407;378.193;-0.000147368;-0.813386;-0.0147368;-81.3386;1.37204;0.592829;1.10266;1.37204;-0.813386;-3.18566e-05;
72.5213;-1;-1.13794;0.622359;0;3.19623;0.639628;1.02407;0.624582;0.639619;0.624591;0.639628;0.00131627;1.81724;1.02407;380.166;3.19809;0.847835;319.809;84.7835;1.29701;2.55093;1.81725;1.29701;0.847835;0.533818;-2.85207e-05;-2.92073e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02407;379.634;-0.000146023;-0.813386;-0.0146023;-81.3386;1.37204;0.592829;1.10265;1.37204;-0.813386;-3.1961e-05;
72.6166;-1;-1.26574;-0.28309;0;3.19623;0.639627;1.02407;0.624582;0.639618;0.624591;0.639627;0.00131627;1.81724;1.02407;380.887;3.19809;0.847835;319.809;84.7835;1.29701;2.55093;1.81725;1.29701;0.847835;0.533818;-2.83873e-05;-2.90707e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02407;380.355;-0.000145354;-0.813386;-0.0145354;-81.3386;1.37204;0.592829;1.10265;1.37204;-0.813386;-3.20005e-05;
72.8071;-1;0.116921;-1.29173;0;3.19623;0.639626;1.02407;0.624581;0.639618;0.62459;0.639626;0.00131627;1.81724;1.02407;382.328;3.19809;0.847835;319.809;84.7835;1.29701;2.55092;1.81725;1.29701;0.847835;0.533818;-2.81293e-05;-2.88065e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02407;381.796;-0.000144011;-0.813386;-0.0144011;-81.3386;1.37204;0.592829;1.10265;1.37204;-0.813386;-3.20597e-05;
72.9023;-1;0.94011;-0.893542;0;3.19623;0.639626;1.02407;0.624581;0.639617;0.624589;0.639626;0.00131627;1.81724;1.02407;383.048;3.19809;0.847835;319.809;84.7835;1.29701;2.55092;1.81725;1.29701;0.847835;0.533818;-2.79962e-05;-2.86702e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02407;382.516;-0.000143349;-0.813386;-0.0143349;-81.3386;1.37204;0.59283;1.10265;1.37204;-0.813386;-3.20778e-05;
73.0929;-1;1.00767;0.816597;0;3.19622;0.639625;1.02408;0.62458;0.639617;0.624588;0.639625;0.00131627;1.81724;1.02408;384.489;3.19808;0.847835;319.808;84.7835;1.29701;2.55092;1.81725;1.29701;0.847835;0.533818;-2.77359e-05;-2.84036e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02408;383.957;-0.000142019;-0.813386;-0.0142019;-81.3386;1.37204;0.59283;1.10265;1.37204;-0.813386;-3.20958e-05;
73.1881;-1;0.218442;1.27848;0;3.19622;0.639624;1.02408;0.624579;0.639616;0.624587;0.639624;0.00131627;1.81724;1.02408;385.21;3.19808;0.847835;319.808;84.7835;1.29701;2.55092;1.81725;1.29701;0.847835;0.533817;-2.7608e-05;-2.82727e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02408;384.678;-0.000141362;-0.813386;-0.0141362;-81.3386;1.37204;0.59283;1.10265;1.37204;-0.813386;-3.20959e-05;
73.3787;-1;-1.23947;0.382;0;3.19622;0.639623;1.02408;0.624579;0.639616;0.624586;0.639623;0.00131627;1.81724;1.02408;386.651;3.19808;0.847835;319.808;84.7835;1.297;2.55092;1.81725;1.297;0.847835;0.533817;-2.73486e-05;-2.8007e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02408;386.119;-0.000140061;-0.813386;-0.0140061;-81.3386;1.37204;0.59283;1.10265;1.37204;-0.813386;-3.20785e-05;
73.4739;-1;-1.18344;-0.530737;0;3.19622;0.639623;1.02408;0.624578;0.639615;0.624586;0.639623;0.00131627;1.81724;1.02408;387.371;3.19808;0.847835;319.808;84.7835;1.297;2.55092;1.81725;1.297;0.847835;0.533817;-2.72267e-05;-2.78822e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02408;386.839;-0.000139412;-0.813386;-0.0139412;-81.3386;1.37204;0.59283;1.10265;1.37204;-0.813386;-3.20632e-05;
73.6645;-1;0.373199;-1.24215;0;3.19622;0.639622;1.02408;0.624577;0.639615;0.624585;0.639622;0.00131627;1.81724;1.02408;388.812;3.19807;0.847836;319.807;84.7836;1.297;2.55092;1.81725;1.297;0.847836;0.533817;-2.69764e-05;-2.76259e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02408;388.281;-0.000138146;-0.813386;-0.0138146;-81.3386;1.37204;0.592831;1.10265;1.37204;-0.813386;-3.20171e-05;
73.7597;-1;1.1;-0.687176;0;3.19622;0.639622;1.02408;0.624577;0.639614;0.624584;0.639622;0.00131627;1.81724;1.02408;389.533;3.19807;0.847836;319.807;84.7836;1.297;2.55091;1.81725;1.297;0.847836;0.533817;-2.68556e-05;-2.75022e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02408;389.001;-0.000137513;-0.813387;-0.0137513;-81.3387;1.37204;0.592831;1.10265;1.37204;-0.813387;-3.19878e-05;
73.9503;-1;0.823674;1.00189;0;3.19622;0.639621;1.02408;0.624576;0.639614;0.624583;0.639621;0.00131627;1.81724;1.02408;390.974;3.19807;0.847836;319.807;84.7836;1.297;2.55091;1.81725;1.297;0.847836;0.533817;-2.6618e-05;-2.72588e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02408;390.442;-0.000136275;-0.813387;-0.0136275;-81.3387;1.37204;0.592831;1.10265;1.37204;-0.813387;-3.1918e-05;
74.0455;-1;-0.042104;1.29632;0;3.19621;0.63962;1.02408;0.624576;0.639613;0.624583;0.63962;0.00131627;1.81724;1.02408;391.695;3.19807;0.847836;319.807;84.7836;1.297;2.55091;1.81725;1.297;0.847836;0.533817;-2.64948e-05;-2.71327e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02408;391.163;-0.000135663;-0.813387;-0.0135663;-81.3387;1.37204;0.592831;1.10265;1.37204;-0.813387;-3.1876e-05;
74.2361;-1;-1.29088;0.12589;0;3.19621;0.63962;1.02408;0.624575;0.639613;0.624582;0.63962;0.00131627;1.81724;1.02408;393.136;3.19806;0.847836;319.806;84.7836;1.297;2.55091;1.81725;1.297;0.847836;0.533816;-2.62631e-05;-2.68955e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02408;392.604;-0.000134444;-0.813387;-0.0134444;-81.3387;1.37204;0.592832;1.10265;1.37204;-0.813387;-3.17842e-05;
74.3313;-1;-1.05308;-0.757131;0;3.19621;0.639619;1.02408;0.624575;0.639612;0.624582;0.639619;0.00131627;1.81724;1.02408;393.856;3.19806;0.847836;319.806;84.7836;1.297;2.55091;1.81725;1.297;0.847836;0.533816;-2.61414e-05;-2.67708e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02408;393.324;-0.000133852;-0.813387;-0.0133852;-81.3387;1.37204;0.592832;1.10265;1.37204;-0.813387;-3.17317e-05;
74.5219;-1;0.614606;-1.14214;0;3.19621;0.639618;1.02408;0.624574;0.639612;0.624581;0.639618;0.00131627;1.81724;1.02408;395.297;3.19806;0.847837;319.806;84.7837;1.297;2.55091;1.81725;1.297;0.847837;0.533816;-2.59082e-05;-2.6532e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02408;394.766;-0.00013266;-0.813387;-0.013266;-81.3387;1.37204;0.592832;1.10265;1.37204;-0.813387;-3.16189e-05;
74.6171;-1;1.21543;-0.452714;0;3.19621;0.639618;1.02408;0.624574;0.639612;0.62458;0.639618;0.00131627;1.81724;1.02408;396.018;3.19806;0.847837;319.806;84.7837;1.297;2.55091;1.81725;1.297;0.847837;0.533816;-2.57951e-05;-2.64162e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02408;395.486;-0.000132079;-0.813387;-0.0132079;-81.3387;1.37204;0.592832;1.10265;1.37204;-0.813387;-3.15587e-05;
74.8077;-1;0.60606;1.14669;0;3.19621;0.639617;1.02408;0.624574;0.639611;0.62458;0.639617;0.00131627;1.81724;1.02408;397.459;3.19806;0.847837;319.806;84.7837;1.297;2.55091;1.81725;1.297;0.847837;0.533816;-2.55636e-05;-2.6179e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02408;396.927;-0.000130935;-0.813388;-0.0130935;-81.3388;1.37204;0.592833;1.10265;1.37204;-0.813388;-3.14287e-05;
74.9029;-1;-0.301196;1.26154;0;3.19621;0.639617;1.02408;0.624573;0.639611;0.624579;0.639617;0.00131627;1.81724;1.02408;398.18;3.19805;0.847837;319.805;84.7837;1.297;2.55091;1.81725;1.297;0.847837;0.533816;-2.54599e-05;-2.60729e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02408;397.648;-0.000130366;-0.813388;-0.0130366;-81.3388;1.37204;0.592833;1.10265;1.37204;-0.813388;-3.13624e-05;
75.0934;-1;-1.2899;-0.135576;0;3.19621;0.639616;1.02408;0.624573;0.63961;0.624578;0.639616;0.00131627;1.81724;1.02408;399.621;3.19805;0.847837;319.805;84.7837;1.297;2.55091;1.81724;1.297;0.847837;0.533815;-2.52419e-05;-2.58497e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02408;399.089;-0.000129275;-0.813388;-0.0129275;-81.3388;1.37204;0.592833;1.10264;1.37204;-0.813388;-3.12213e-05;
75.1887;-1;-0.879802;-0.952975;0;3.19621;0.639616;1.02408;0.624572;0.63961;0.624578;0.639616;0.00131627;1.81724;1.02408;400.341;3.19805;0.847838;319.805;84.7838;1.297;2.5509;1.81724;1.297;0.847838;0.533815;-2.51398e-05;-2.57451e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02408;399.81;-0.000128729;-0.813388;-0.0128729;-81.3388;1.37204;0.592833;1.10264;1.37204;-0.813388;-3.11491e-05;
75.3792;-1;0.831249;-0.99561;0;3.19621;0.639615;1.02408;0.624572;0.63961;0.624577;0.639615;0.00131627;1.81724;1.02408;401.783;3.19805;0.847838;319.805;84.7838;1.297;2.5509;1.81724;1.297;0.847838;0.533815;-2.49403e-05;-2.55408e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02408;401.251;-0.000127675;-0.813389;-0.0127675;-81.3389;1.37204;0.592834;1.10264;1.37204;-0.813389;-3.10009e-05;
75.4745;-1;1.28154;-0.199641;0;3.1962;0.639615;1.02408;0.624572;0.63961;0.624577;0.639615;0.00131627;1.81724;1.02408;402.503;3.19805;0.847838;319.805;84.7838;1.297;2.5509;1.81724;1.297;0.847838;0.533815;-2.48336e-05;-2.54316e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02408;401.971;-0.000127158;-0.813389;-0.0127158;-81.3389;1.37204;0.592834;1.10264;1.37204;-0.813389;-3.09227e-05;
75.665;-1;0.363615;1.24499;0;3.1962;0.639614;1.02408;0.624571;0.639609;0.624576;0.639614;0.00131627;1.81724;1.02408;403.944;3.19805;0.847839;319.805;84.7839;1.297;2.5509;1.81724;1.297;0.847839;0.533815;-2.46419e-05;-2.52353e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02408;403.412;-0.000126124;-0.813389;-0.0126124;-81.3389;1.37203;0.592834;1.10264;1.37203;-0.813389;-3.07665e-05;
75.7603;-1;-0.548254;1.17543;0;3.1962;0.639614;1.02408;0.624571;0.639609;0.624576;0.639614;0.00131627;1.81724;1.02408;404.665;3.19804;0.847839;319.804;84.7839;1.297;2.5509;1.81724;1.297;0.847839;0.533815;-2.45361e-05;-2.51268e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02408;404.133;-0.00012563;-0.813389;-0.012563;-81.3389;1.37203;0.592834;1.10264;1.37203;-0.813389;-3.0684e-05;
75.9508;-1;-1.23643;-0.391736;0;3.1962;0.639613;1.02408;0.624571;0.639609;0.624575;0.639613;0.00131627;1.81724;1.02408;406.106;3.19804;0.847839;319.804;84.7839;1.297;2.5509;1.81724;1.297;0.847839;0.533814;-2.43393e-05;-2.49254e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02408;405.574;-0.000124625;-0.81339;-0.0124625;-81.339;1.37203;0.592835;1.10264;1.37203;-0.81339;-3.05178e-05;
76.0461;-1;-0.670587;-1.11019;0;3.1962;0.639613;1.02408;0.62457;0.639608;0.624575;0.639613;0.00131627;1.81724;1.02408;406.827;3.19804;0.847839;319.804;84.7839;1.297;2.5509;1.81724;1.297;0.847839;0.533814;-2.42452e-05;-2.4829e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02408;406.295;-0.000124142;-0.81339;-0.0124142;-81.339;1.37203;0.592835;1.10264;1.37203;-0.81339;-3.04338e-05;
76.2366;-1;1.01422;-0.808439;0;3.1962;0.639613;1.02408;0.62457;0.639608;0.624574;0.639613;0.00131627;1.81724;1.02408;408.268;3.19804;0.84784;319.804;84.784;1.297;2.5509;1.81724;1.297;0.84784;0.533814;-2.40474e-05;-2.46264e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02408;407.736;-0.000123193;-0.81339;-0.0123193;-81.339;1.37203;0.592835;1.10264;1.37203;-0.81339;-3.02603e-05;
76.3319;-1;1.29553;0.0617492;0;3.1962;0.639612;1.02408;0.62457;0.639608;0.624574;0.639612;0.00131627;1.81724;1.02408;408.988;3.19804;0.84784;319.804;84.784;1.297;2.5509;1.81724;1.297;0.84784;0.533814;-2.39663e-05;-2.45434e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02408;408.457;-0.000122719;-0.81339;-0.0122719;-81.339;1.37203;0.592835;1.10264;1.37203;-0.81339;-3.0176e-05;
76.5224;-1;0.106185;1.29265;0;3.1962;0.639612;1.02408;0.624569;0.639607;0.624574;0.639612;0.00131627;1.81724;1.02408;410.43;3.19804;0.84784;319.804;84.784;1.297;2.5509;1.81724;1.297;0.84784;0.533814;-2.37856e-05;-2.43583e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02408;409.898;-0.000121835;-0.81339;-0.0121835;-81.339;1.37203;0.592836;1.10264;1.37203;-0.81339;-3.00021e-05;
76.6177;-1;-0.773152;1.04137;0;3.1962;0.639612;1.02408;0.624569;0.639607;0.624573;0.639612;0.00131627;1.81724;1.02408;411.15;3.19804;0.84784;319.804;84.784;1.297;2.5509;1.81724;1.297;0.84784;0.533814;-2.37054e-05;-2.42762e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02408;410.618;-0.000121386;-0.813391;-0.0121386;-81.3391;1.37203;0.592836;1.10264;1.37203;-0.813391;-2.99165e-05;
76.8082;-1;-1.13254;-0.632107;0;3.1962;0.639611;1.02408;0.624569;0.639607;0.624573;0.639611;0.00131627;1.81724;1.02408;412.592;3.19803;0.847841;319.803;84.7841;1.297;2.5509;1.81724;1.297;0.847841;0.533813;-2.35494e-05;-2.41164e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02408;412.06;-0.00012054;-0.813391;-0.012054;-81.3391;1.37203;0.592836;1.10264;1.37203;-0.813391;-2.97459e-05;
76.9035;-1;-0.433903;-1.22227;0;3.1962;0.639611;1.02408;0.624569;0.639607;0.624573;0.639611;0.00131627;1.81724;1.02408;413.312;3.19803;0.847841;319.803;84.7841;1.297;2.5509;1.81724;1.297;0.847841;0.533813;-2.34601e-05;-2.4025e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02408;412.78;-0.000120126;-0.813391;-0.0120126;-81.3391;1.37203;0.592836;1.10264;1.37203;-0.813391;-2.96577e-05;
77.094;-1;1.15596;-0.588194;0;3.1962;0.63961;1.02408;0.624568;0.639607;0.624572;0.63961;0.00131627;1.81724;1.02408;414.753;3.19803;0.847841;319.803;84.7841;1.297;2.5509;1.81724;1.297;0.847841;0.533813;-2.33126e-05;-2.38739e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02408;414.222;-0.000119288;-0.813392;-0.0119288;-81.3392;1.37203;0.592837;1.10264;1.37203;-0.813392;-2.94871e-05;
