time;Load_load2_running;Load_load2_terminal_V_re;Load_load2_terminal_V_im;Load_load2_PPu;Load_load1_PPu;MS1_gen_cePu;MS1_gen_PePu;MS1_gen_cmPu;MS1_gen_PmPu;MS1_gen_ufPu;MS1_gen_efdPu;MS1_gen_omegaPu;MS1_gen_theta;MS1_gen_PGenPu;MS1_gen_QGenPu;MS1_gen_PGen;MS1_gen_QGen;MS1_gen_UPu;MS1_gen_IStatorPu;MS1_gen_IRotorPu;MS1_gen_UStatorPu;MS1_gen_QStatorPu;MS1_gen_thetaInternal;MS2_gen_cePu;MS2_gen_PePu;MS2_gen_cmPu;MS2_gen_PmPu;MS2_gen_ufPu;MS2_gen_efdPu;MS2_gen_omegaPu;MS2_gen_theta;MS2_gen_PGenPu;MS2_gen_QGenPu;MS2_gen_PGen;MS2_gen_QGen;MS2_gen_UPu;MS2_gen_IStatorPu;MS2_gen_IRotorPu;MS2_gen_UStatorPu;MS2_gen_QStatorPu;MS2_gen_thetaInternal;
67.4685;-1;0.394425;1.36177;0;3.81896;0.662585;0.762043;0.660809;0.76;0.00131627;1.81724;1.15011;1547.54;3.81021;0.82856;381.021;82.856;1.41774;2.75034;1.81671;1.41774;0.82856;0.590586;0.00175925;0.00202332;-1.73897e-05;-2e-05;0.000798663;1.10263;1.15011;1546.96;0.0101166;-0.801022;1.01166;-80.1022;1.51136;0.530044;1.10213;1.51136;-0.801022;0.00223236;
67.4785;-1;-0.268837;1.39201;0;3.81895;0.662585;0.762042;0.66081;0.76;0.00131627;1.81724;1.1501;1548.02;3.81021;0.82856;381.021;82.856;1.41774;2.75034;1.81671;1.41774;0.82856;0.590586;0.00175853;0.00202249;-1.73897e-05;-2e-05;0.000798663;1.10263;1.1501;1547.43;0.0101125;-0.801021;1.01125;-80.1021;1.51135;0.530044;1.10213;1.51135;-0.801021;0.0022318;
67.4986;-1;-1.28592;0.596974;0;3.81893;0.662587;0.76204;0.660813;0.76;0.00131627;1.81724;1.1501;1548.96;3.8102;0.828558;381.02;82.8558;1.41773;2.75034;1.81672;1.41773;0.828558;0.590585;0.0017571;0.00202084;-1.73898e-05;-2e-05;0.000798663;1.10263;1.1501;1548.37;0.0101042;-0.80102;1.01042;-80.102;1.51135;0.530045;1.10213;1.51135;-0.80102;0.00223066;
67.5086;-1;-1.4167;-0.0539359;0;3.81893;0.662587;0.762039;0.660814;0.76;0.00131627;1.81724;1.1501;1549.43;3.8102;0.828558;381.02;82.8558;1.41773;2.75034;1.81672;1.41773;0.828558;0.590585;0.00175638;0.00202001;-1.73898e-05;-2e-05;0.000798663;1.10263;1.1501;1548.85;0.0101;-0.801019;1.01;-80.1019;1.51135;0.530045;1.10213;1.51135;-0.801019;0.00223009;
67.5286;-1;-0.785704;-1.18009;0;3.81891;0.662588;0.762038;0.660816;0.76;0.00131627;1.81724;1.15009;1550.38;3.81019;0.828557;381.019;82.8557;1.41773;2.75034;1.81672;1.41773;0.828557;0.590584;0.00175494;0.00201835;-1.73899e-05;-2e-05;0.000798663;1.10263;1.15009;1549.79;0.0100917;-0.801018;1.00917;-80.1018;1.51135;0.530045;1.10213;1.51135;-0.801018;0.00222895;
67.5687;-1;1.36725;-0.374902;0;3.81888;0.66259;0.762034;0.660822;0.76;0.00131627;1.81724;1.15008;1552.27;3.81017;0.828555;381.017;82.8555;1.41772;2.75034;1.81672;1.41772;0.828555;0.590583;0.00175206;0.00201502;-1.739e-05;-2e-05;0.000798663;1.10263;1.15008;1551.68;0.0100751;-0.801016;1.00751;-80.1016;1.51134;0.530046;1.10213;1.51134;-0.801016;0.00222664;
67.5888;-1;1.10448;0.888843;0;3.81886;0.662592;0.762033;0.660824;0.76;0.00131627;1.81724;1.15008;1553.21;3.81016;0.828553;381.016;82.8553;1.41772;2.75034;1.81672;1.41772;0.828553;0.590583;0.00175062;0.00201335;-1.73901e-05;-2e-05;0.000798663;1.10263;1.15008;1552.63;0.0100668;-0.801015;1.00668;-80.1015;1.51134;0.530046;1.10214;1.51134;-0.801015;0.00222548;
67.6289;-1;-1.19085;0.769275;0;3.81883;0.662594;0.762029;0.660829;0.76;0.00131627;1.81724;1.15007;1555.11;3.81015;0.828551;381.015;82.8551;1.41771;2.75034;1.81673;1.41771;0.828551;0.590581;0.00174773;0.00201002;-1.73902e-05;-2e-05;0.000798663;1.10263;1.15007;1554.52;0.0100501;-0.801012;1.00501;-80.1012;1.51133;0.530047;1.10214;1.51133;-0.801012;0.00222313;
67.6489;-1;-1.32093;-0.514813;0;3.81881;0.662595;0.762028;0.660832;0.76;0.00131627;1.81724;1.15007;1556.05;3.81014;0.82855;381.014;82.855;1.41771;2.75034;1.81673;1.41771;0.82855;0.590581;0.00174629;0.00200835;-1.73903e-05;-2e-05;0.000798663;1.10263;1.15007;1555.46;0.0100417;-0.801011;1.00417;-80.1011;1.51133;0.530047;1.10214;1.51133;-0.801011;0.00222196;
67.689;-1;0.903589;-1.09243;0;3.81878;0.662597;0.762024;0.660837;0.76;0.00131627;1.81724;1.15006;1557.94;3.81012;0.828548;381.012;82.8548;1.4177;2.75034;1.81673;1.4177;0.828548;0.590579;0.00174339;0.002005;-1.73904e-05;-2e-05;0.000798663;1.10263;1.15006;1557.35;0.010025;-0.801009;1.0025;-80.1009;1.51132;0.530048;1.10215;1.51132;-0.801009;0.00221958;
67.7091;-1;1.41467;0.0926017;0;3.81876;0.662598;0.762023;0.660839;0.76;0.00131627;1.81724;1.15005;1558.89;3.81011;0.828547;381.011;82.8547;1.4177;2.75034;1.81673;1.4177;0.828547;0.590579;0.00174194;0.00200332;-1.73905e-05;-2e-05;0.000798663;1.10263;1.15005;1558.3;0.0100166;-0.801008;1.00166;-80.1008;1.51131;0.530049;1.10215;1.51131;-0.801008;0.00221839;
67.7492;-1;-0.531957;1.31411;0;3.81873;0.6626;0.762019;0.660844;0.76;0.00131627;1.81724;1.15004;1560.78;3.8101;0.828544;381.01;82.8544;1.41769;2.75034;1.81674;1.41769;0.828544;0.590578;0.00173903;0.00199996;-1.73906e-05;-2e-05;0.000798663;1.10263;1.15004;1560.19;0.0099998;-0.801005;0.99998;-80.1005;1.51131;0.530049;1.10215;1.51131;-0.801005;0.00221598;
67.7692;-1;-1.37667;0.338566;0;3.81871;0.662601;0.762018;0.660847;0.76;0.00131627;1.81724;1.15004;1561.72;3.81009;0.828543;381.009;82.8543;1.41769;2.75034;1.81674;1.41769;0.828543;0.590577;0.00173757;0.00199828;-1.73907e-05;-2e-05;0.000798663;1.10263;1.15004;1561.13;0.00999139;-0.801004;0.999139;-80.1004;1.5113;0.53005;1.10215;1.5113;-0.801004;0.00221477;
67.7792;-1;-1.37992;-0.325067;0;3.8187;0.662602;0.762017;0.660848;0.76;0.00131627;1.81724;1.15004;1562.19;3.81008;0.828542;381.008;82.8542;1.41769;2.75034;1.81674;1.41769;0.828542;0.590577;0.00173685;0.00199744;-1.73907e-05;-2e-05;0.000798663;1.10263;1.15004;1561.61;0.00998718;-0.801003;0.998718;-80.1003;1.5113;0.53005;1.10215;1.5113;-0.801003;0.00221417;
67.7993;-1;-0.544852;-1.3088;0;3.81868;0.662603;0.762015;0.660851;0.76;0.00131627;1.81724;1.15003;1563.14;3.81008;0.828541;381.008;82.8541;1.41769;2.75034;1.81674;1.41769;0.828541;0.590576;0.00173539;0.00199575;-1.73908e-05;-2e-05;0.000798663;1.10263;1.15003;1562.55;0.00997876;-0.801002;0.997876;-80.1002;1.5113;0.53005;1.10215;1.5113;-0.801002;0.00221295;
67.8093;-1;0.110468;-1.41337;0;3.81867;0.662604;0.762014;0.660852;0.76;0.00131627;1.81724;1.15003;1563.61;3.81007;0.828541;381.007;82.8541;1.41768;2.75034;1.81674;1.41768;0.828541;0.590576;0.00173466;0.00199491;-1.73908e-05;-2e-05;0.000798663;1.10263;1.15003;1563.02;0.00997455;-0.801002;0.997455;-80.1002;1.5113;0.53005;1.10216;1.5113;-0.801002;0.00221234;
67.8294;-1;1.21018;-0.738428;0;3.81866;0.662605;0.762013;0.660854;0.76;0.00131627;1.81724;1.15003;1564.56;3.81006;0.82854;381.006;82.854;1.41768;2.75034;1.81674;1.41768;0.82854;0.590575;0.0017332;0.00199322;-1.73909e-05;-2e-05;0.000798663;1.10263;1.15003;1563.97;0.00996611;-0.801;0.996611;-80.1;1.51129;0.530051;1.10216;1.51129;-0.801;0.00221112;
67.8695;-1;0.321713;1.38069;0;3.81862;0.662607;0.762009;0.660859;0.76;0.00131627;1.81724;1.15002;1566.45;3.81005;0.828537;381.005;82.8537;1.41767;2.75034;1.81675;1.41767;0.828537;0.590574;0.00173027;0.00198984;-1.7391e-05;-2e-05;0.000798663;1.10263;1.15002;1565.86;0.00994921;-0.800998;0.994921;-80.0998;1.51129;0.530051;1.10216;1.51129;-0.800998;0.00220865;
67.8895;-1;-0.930433;1.06962;0;3.81861;0.662608;0.762008;0.660862;0.76;0.00131627;1.81724;1.15001;1567.39;3.81004;0.828536;381.004;82.8536;1.41767;2.75034;1.81675;1.41767;0.828536;0.590573;0.00172881;0.00198815;-1.73911e-05;-2e-05;0.000798663;1.10263;1.15001;1566.8;0.00994075;-0.800997;0.994075;-80.0997;1.51128;0.530052;1.10216;1.51128;-0.800997;0.00220741;
67.9296;-1;-0.724122;-1.21878;0;3.81857;0.66261;0.762004;0.660867;0.76;0.00131627;1.81724;1.15;1569.28;3.81002;0.828534;381.002;82.8534;1.41767;2.75034;1.81675;1.41767;0.828534;0.590572;0.00172587;0.00198476;-1.73912e-05;-2e-05;0.000798663;1.10263;1.15;1568.69;0.0099238;-0.800994;0.99238;-80.0994;1.51128;0.530052;1.10217;1.51128;-0.800994;0.00220492;
67.9497;-1;0.563356;-1.30092;0;3.81856;0.662611;0.762003;0.66087;0.76;0.00131627;1.81724;1.15;1570.22;3.81001;0.828532;381.001;82.8532;1.41766;2.75034;1.81675;1.41766;0.828532;0.590571;0.0017244;0.00198306;-1.73913e-05;-2e-05;0.000798663;1.10263;1.15;1569.64;0.00991531;-0.800993;0.991531;-80.0993;1.51127;0.530053;1.10217;1.51127;-0.800993;0.00220366;
67.9897;-1;1.05897;0.942514;0;3.81852;0.662613;0.761999;0.660875;0.76;0.00131627;1.81724;1.14999;1572.11;3.81;0.82853;381;82.853;1.41766;2.75034;1.81676;1.41766;0.82853;0.59057;0.00172146;0.00197966;-1.73914e-05;-2e-05;0.000798663;1.10263;1.14999;1571.53;0.00989831;-0.80099;0.989831;-80.099;1.51127;0.530054;1.10217;1.51127;-0.80099;0.00220114;
68.0098;-1;-0.143167;1.41041;0;3.81851;0.662614;0.761997;0.660877;0.76;0.00131627;1.81724;1.14999;1573.06;3.80999;0.828529;380.999;82.8529;1.41765;2.75034;1.81676;1.41765;0.828529;0.59057;0.00171999;0.00197796;-1.73915e-05;-2e-05;0.000798663;1.10263;1.14999;1572.47;0.00988981;-0.800989;0.988981;-80.0989;1.51126;0.530054;1.10217;1.51126;-0.800989;0.00219987;
68.0499;-1;-1.29466;-0.577559;0;3.81847;0.662616;0.761994;0.660882;0.76;0.00131627;1.81724;1.14998;1574.95;3.80997;0.828526;380.997;82.8526;1.41765;2.75034;1.81676;1.41765;0.828526;0.590569;0.00171703;0.00197455;-1.73916e-05;-2e-05;0.000798663;1.10263;1.14998;1574.36;0.00987276;-0.800987;0.987276;-80.0987;1.51125;0.530055;1.10218;1.51125;-0.800987;0.00219731;
68.0699;-1;-0.290788;-1.3875;0;3.81845;0.662617;0.761992;0.660885;0.76;0.00131627;1.81724;1.14997;1575.89;3.80996;0.828525;380.996;82.8525;1.41764;2.75034;1.81676;1.41764;0.828525;0.590568;0.00171556;0.00197285;-1.73917e-05;-2e-05;0.000798663;1.10263;1.14997;1575.31;0.00986423;-0.800985;0.986423;-80.0985;1.51125;0.530055;1.10218;1.51125;-0.800985;0.00219603;
68.08;-1;0.372257;-1.36789;0;3.81845;0.662618;0.761991;0.660886;0.76;0.00131627;1.81724;1.14997;1576.36;3.80996;0.828524;380.996;82.8524;1.41764;2.75034;1.81676;1.41764;0.828524;0.590568;0.00171482;0.00197199;-1.73917e-05;-2e-05;0.000798663;1.10263;1.14997;1575.78;0.00985996;-0.800985;0.985996;-80.0985;1.51125;0.530055;1.10218;1.51125;-0.800985;0.00219539;
68.1;-1;1.3265;-0.500109;0;3.81843;0.662619;0.76199;0.660888;0.76;0.00131627;1.81724;1.14997;1577.31;3.80995;0.828523;380.995;82.8523;1.41764;2.75034;1.81677;1.41764;0.828523;0.590567;0.00171334;0.00197028;-1.73918e-05;-2e-05;0.000798663;1.10263;1.14997;1576.72;0.00985142;-0.800983;0.985142;-80.0983;1.51125;0.530055;1.10218;1.51125;-0.800983;0.0021941;
68.11;-1;1.4088;0.158069;0;3.81842;0.662619;0.761989;0.66089;0.76;0.00131627;1.81724;1.14997;1577.78;3.80994;0.828522;380.994;82.8522;1.41764;2.75034;1.81677;1.41764;0.828522;0.590567;0.0017126;0.00196943;-1.73918e-05;-2e-05;0.000798663;1.10263;1.14997;1577.2;0.00984715;-0.800983;0.984715;-80.0983;1.51124;0.530056;1.10218;1.51124;-0.800983;0.00219346;
68.1301;-1;0.697676;1.23407;0;3.8184;0.66262;0.761987;0.660892;0.76;0.00131627;1.81724;1.14996;1578.73;3.80994;0.828521;380.994;82.8521;1.41763;2.75034;1.81677;1.41763;0.828521;0.590566;0.00171112;0.00196772;-1.73919e-05;-2e-05;0.000798663;1.10263;1.14996;1578.14;0.0098386;-0.800981;0.98386;-80.0981;1.51124;0.530056;1.10218;1.51124;-0.800981;0.00219216;
68.1702;-1;-1.39037;0.276668;0;3.81837;0.662622;0.761984;0.660897;0.76;0.00131627;1.81724;1.14995;1580.62;3.80992;0.828519;380.992;82.8519;1.41763;2.75035;1.81677;1.41763;0.828519;0.590565;0.00170815;0.00196429;-1.7392e-05;-2e-05;0.000798663;1.10263;1.14995;1580.03;0.00982146;-0.800979;0.982146;-80.0979;1.51123;0.530057;1.10219;1.51123;-0.800979;0.00218955;
68.1902;-1;-1.03918;-0.964241;0;3.81835;0.662623;0.761982;0.660899;0.76;0.00131627;1.81724;1.14995;1581.56;3.80991;0.828517;380.991;82.8517;1.41762;2.75035;1.81677;1.41762;0.828517;0.590565;0.00170667;0.00196258;-1.73921e-05;-2e-05;0.000798663;1.10263;1.14995;1580.97;0.00981289;-0.800978;0.981289;-80.0978;1.51123;0.530057;1.10219;1.51123;-0.800978;0.00218824;
68.2303;-1;1.24078;-0.685639;0;3.81832;0.662625;0.761979;0.660904;0.76;0.00131627;1.81724;1.14994;1583.45;3.80989;0.828515;380.989;82.8515;1.41762;2.75035;1.81678;1.41762;0.828515;0.590563;0.00170369;0.00195914;-1.73922e-05;-2e-05;0.000798663;1.10263;1.14994;1582.86;0.00979571;-0.800975;0.979571;-80.0975;1.51122;0.530057;1.10219;1.51122;-0.800975;0.00218561;
68.2504;-1;1.28288;0.603209;0;3.8183;0.662626;0.761977;0.660907;0.76;0.00131627;1.81724;1.14994;1584.39;3.80988;0.828514;380.988;82.8514;1.41761;2.75035;1.81678;1.41761;0.828514;0.590563;0.0017022;0.00195742;-1.73923e-05;-2e-05;0.000798663;1.10263;1.14993;1583.81;0.00978712;-0.800974;0.978712;-80.0974;1.51122;0.530058;1.10219;1.51122;-0.800974;0.00218428;
68.2905;-1;-0.973867;1.03014;0;3.81827;0.662628;0.761974;0.660912;0.76;0.00131627;1.81724;1.14993;1586.28;3.80987;0.828511;380.987;82.8511;1.41761;2.75035;1.81678;1.41761;0.828511;0.590562;0.00169922;0.00195398;-1.73924e-05;-2e-05;0.000798663;1.10263;1.14993;1585.7;0.0097699;-0.800971;0.97699;-80.0971;1.51121;0.530058;1.1022;1.51121;-0.800971;0.00218162;
68.3105;-1;-1.4055;-0.18489;0;3.81825;0.662629;0.761972;0.660914;0.76;0.00131627;1.81724;1.14992;1587.23;3.80986;0.82851;380.986;82.851;1.41761;2.75035;1.81678;1.41761;0.82851;0.590561;0.00169773;0.00195226;-1.73925e-05;-2e-05;0.000798663;1.10263;1.14992;1586.64;0.00976129;-0.80097;0.976129;-80.097;1.51121;0.530059;1.1022;1.51121;-0.80097;0.00218028;
68.3506;-1;0.614606;-1.27744;0;3.81821;0.662631;0.761968;0.660919;0.76;0.00131627;1.81724;1.14991;1589.11;3.80984;0.828507;380.984;82.8507;1.4176;2.75035;1.81679;1.4176;0.828507;0.59056;0.00169474;0.00194881;-1.73926e-05;-2e-05;0.000798663;1.10263;1.14991;1588.53;0.00974403;-0.800967;0.974403;-80.0967;1.5112;0.530059;1.1022;1.5112;-0.800967;0.0021776;
68.3707;-1;1.39515;-0.251245;0;3.8182;0.662632;0.761967;0.660922;0.76;0.00131627;1.81724;1.14991;1590.06;3.80983;0.828506;380.983;82.8506;1.4176;2.75035;1.81679;1.4176;0.828506;0.590559;0.00169325;0.00194708;-1.73927e-05;-2e-05;0.000798663;1.10263;1.14991;1589.47;0.0097354;-0.800966;0.97354;-80.0966;1.5112;0.53006;1.1022;1.5112;-0.800966;0.00217625;
68.3807;-1;1.3568;0.410677;0;3.81819;0.662632;0.761966;0.660923;0.76;0.00131627;1.81724;1.14991;1590.53;3.80983;0.828505;380.983;82.8505;1.41759;2.75035;1.81679;1.41759;0.828505;0.590559;0.0016925;0.00194622;-1.73927e-05;-2e-05;0.000798663;1.10263;1.14991;1589.94;0.00973108;-0.800965;0.973108;-80.0965;1.5112;0.53006;1.1022;1.5112;-0.800965;0.00217557;
68.4007;-1;0.463025;1.33984;0;3.81817;0.662633;0.761964;0.660925;0.76;0.00131627;1.81724;1.1499;1591.47;3.80982;0.828504;380.982;82.8504;1.41759;2.75035;1.81679;1.41759;0.828504;0.590559;0.001691;0.00194449;-1.73928e-05;-2e-05;0.000798663;1.10263;1.1499;1590.89;0.00972244;-0.800964;0.972244;-80.0964;1.51119;0.53006;1.1022;1.51119;-0.800964;0.00217422;
68.4108;-1;-0.196879;1.40385;0;3.81816;0.662634;0.761963;0.660927;0.76;0.00131627;1.81724;1.1499;1591.95;3.80982;0.828503;380.982;82.8503;1.41759;2.75035;1.81679;1.41759;0.828503;0.590558;0.00169025;0.00194362;-1.73928e-05;-2e-05;0.000798663;1.10263;1.1499;1591.36;0.00971811;-0.800963;0.971811;-80.0963;1.51119;0.53006;1.1022;1.51119;-0.800963;0.00217354;
68.4308;-1;-1.25254;0.663841;0;3.81814;0.662635;0.761961;0.660929;0.76;0.00131627;1.81724;1.1499;1592.89;3.80981;0.828502;380.981;82.8502;1.41759;2.75035;1.81679;1.41759;0.828502;0.590558;0.00168875;0.00194189;-1.73929e-05;-2e-05;0.000798663;1.10263;1.1499;1592.3;0.00970946;-0.800962;0.970946;-80.0962;1.51119;0.530061;1.10221;1.51119;-0.800962;0.00217218;
68.4709;-1;-0.239888;-1.39713;0;3.81811;0.662637;0.761958;0.660934;0.76;0.00131627;1.81724;1.14989;1594.78;3.80979;0.828499;380.979;82.8499;1.41758;2.75035;1.81679;1.41758;0.828499;0.590557;0.00168575;0.00193843;-1.7393e-05;-2e-05;0.000798663;1.10263;1.14989;1594.19;0.00969213;-0.800959;0.969213;-80.0959;1.51118;0.530061;1.10221;1.51118;-0.800959;0.00216944;
68.491;-1;0.990873;-1.01375;0;3.81809;0.662638;0.761956;0.660936;0.76;0.00131627;1.81724;1.14988;1595.72;3.80978;0.828498;380.978;82.8498;1.41758;2.75035;1.8168;1.41758;0.828498;0.590556;0.00168425;0.00193669;-1.73931e-05;-2e-05;0.000798663;1.10263;1.14988;1595.14;0.00968346;-0.800958;0.968346;-80.0958;1.51118;0.530061;1.10221;1.51118;-0.800958;0.00216806;
68.5311;-1;0.654175;1.2576;0;3.81806;0.66264;0.761953;0.660941;0.76;0.00131627;1.81724;1.14988;1597.61;3.80976;0.828495;380.976;82.8495;1.41757;2.75035;1.8168;1.41757;0.828495;0.590555;0.00168124;0.00193322;-1.73932e-05;-2e-05;0.000798663;1.10263;1.14987;1597.02;0.0096661;-0.800955;0.96661;-80.0955;1.51117;0.530062;1.10221;1.51117;-0.800955;0.0021653;
68.5511;-1;-0.634768;1.2675;0;3.81804;0.662641;0.761951;0.660944;0.76;0.00131627;1.81724;1.14987;1598.55;3.80976;0.828494;380.976;82.8494;1.41757;2.75035;1.8168;1.41757;0.828494;0.590555;0.00167974;0.00193148;-1.73933e-05;-2e-05;0.000798663;1.10263;1.14987;1597.97;0.00965741;-0.800954;0.965741;-80.0954;1.51117;0.530062;1.10221;1.51117;-0.800954;0.00216391;
68.5912;-1;-1.00649;-0.99823;0;3.81801;0.662642;0.761948;0.660949;0.76;0.00131627;1.81724;1.14986;1600.44;3.80974;0.828491;380.974;82.8491;1.41756;2.75035;1.8168;1.41756;0.828491;0.590553;0.00167672;0.001928;-1.73934e-05;-2e-05;0.000798663;1.10263;1.14986;1599.86;0.00964001;-0.800951;0.964001;-80.0951;1.51116;0.530063;1.10222;1.51116;-0.800951;0.00216113;
68.6112;-1;0.217933;-1.4007;0;3.81799;0.662643;0.761946;0.660951;0.76;0.00131627;1.81724;1.14986;1601.39;3.80973;0.82849;380.973;82.849;1.41756;2.75035;1.8168;1.41756;0.82849;0.590553;0.00167522;0.00192626;-1.73935e-05;-2e-05;0.000798663;1.10263;1.14986;1600.8;0.00963131;-0.800949;0.963131;-80.0949;1.51115;0.530063;1.10222;1.51115;-0.800949;0.00215973;
68.6513;-1;1.26308;0.643482;0;3.81795;0.662645;0.761942;0.660956;0.76;0.00131627;1.81724;1.14985;1603.27;3.80971;0.828487;380.971;82.8487;1.41755;2.75035;1.81681;1.41755;0.828487;0.590552;0.0016722;0.00192278;-1.73936e-05;-2e-05;0.000798663;1.10263;1.14985;1602.69;0.00961388;-0.800947;0.961388;-80.0947;1.51115;0.530064;1.10222;1.51115;-0.800947;0.00215692;
68.6714;-1;0.22;1.40037;0;3.81794;0.662646;0.761941;0.660958;0.76;0.00131627;1.81724;1.14985;1604.22;3.8097;0.828486;380.97;82.8486;1.41755;2.75035;1.81681;1.41755;0.828486;0.590551;0.00167069;0.00192103;-1.73936e-05;-2e-05;0.000798663;1.10263;1.14985;1603.63;0.00960516;-0.800945;0.960516;-80.0945;1.51114;0.530064;1.10222;1.51114;-0.800945;0.00215551;
68.6814;-1;-0.440607;1.34733;0;3.81793;0.662647;0.76194;0.66096;0.76;0.00131627;1.81724;1.14984;1604.69;3.8097;0.828485;380.97;82.8485;1.41755;2.75035;1.81681;1.41755;0.828485;0.590551;0.00166993;0.00192016;-1.73937e-05;-2e-05;0.000798663;1.10263;1.14984;1604.1;0.00960079;-0.800945;0.960079;-80.0945;1.51114;0.530064;1.10222;1.51114;-0.800945;0.0021548;
68.7015;-1;-1.34954;0.433769;0;3.81791;0.662647;0.761938;0.660962;0.76;0.00131627;1.81724;1.14984;1605.63;3.80969;0.828484;380.969;82.8484;1.41754;2.75035;1.81681;1.41754;0.828484;0.590551;0.00166842;0.00191841;-1.73937e-05;-2e-05;0.000798663;1.10263;1.14984;1605.05;0.00959207;-0.800943;0.959207;-80.0943;1.51114;0.530064;1.10223;1.51114;-0.800943;0.00215339;
68.7115;-1;-1.39924;-0.227068;0;3.8179;0.662648;0.761937;0.660963;0.76;0.00131627;1.81724;1.14984;1606.11;3.80969;0.828483;380.969;82.8483;1.41754;2.75035;1.81681;1.41754;0.828483;0.59055;0.00166766;0.00191754;-1.73938e-05;-2e-05;0.000798663;1.10263;1.14984;1605.52;0.0095877;-0.800942;0.95877;-80.0942;1.51114;0.530065;1.10223;1.51114;-0.800942;0.00215268;
68.7315;-1;-0.637191;-1.26625;0;3.81788;0.662649;0.761935;0.660966;0.76;0.00131627;1.81724;1.14983;1607.05;3.80968;0.828482;380.968;82.8482;1.41754;2.75035;1.81681;1.41754;0.828482;0.59055;0.00166615;0.00191579;-1.73938e-05;-2e-05;0.000798663;1.10263;1.14983;1606.46;0.00957896;-0.800941;0.957896;-80.0941;1.51113;0.530065;1.10223;1.51113;-0.800941;0.00215126;
68.7716;-1;1.40168;-0.211412;0;3.81785;0.662651;0.761932;0.660971;0.76;0.00131627;1.81724;1.14982;1608.94;3.80966;0.828479;380.966;82.8479;1.41753;2.75035;1.81682;1.41753;0.828479;0.590549;0.00166312;0.00191229;-1.7394e-05;-2e-05;0.000798663;1.10263;1.14982;1608.35;0.00956147;-0.800938;0.956147;-80.0938;1.51113;0.530065;1.10223;1.51113;-0.800938;0.0021484;
68.7917;-1;0.993757;1.01086;0;3.81783;0.662652;0.76193;0.660973;0.76;0.00131627;1.81724;1.14982;1609.88;3.80965;0.828478;380.965;82.8478;1.41753;2.75035;1.81682;1.41753;0.828478;0.590548;0.0016616;0.00191054;-1.7394e-05;-2e-05;0.000798663;1.10263;1.14982;1609.29;0.00955272;-0.800937;0.955272;-80.0937;1.51112;0.530066;1.10223;1.51112;-0.800937;0.00214697;
68.8318;-1;-1.26985;0.629959;0;3.8178;0.662653;0.761927;0.660978;0.76;0.00131627;1.81724;1.14981;1611.77;3.80963;0.828475;380.963;82.8475;1.41752;2.75035;1.81682;1.41752;0.828475;0.590547;0.00165857;0.00190704;-1.73942e-05;-2e-05;0.000798663;1.10263;1.14981;1611.18;0.0095352;-0.800934;0.95352;-80.0934;1.51111;0.530066;1.10224;1.51111;-0.800934;0.00214409;
68.8518;-1;-1.25534;-0.658392;0;3.81778;0.662654;0.761925;0.66098;0.76;0.00131627;1.81724;1.14981;1612.71;3.80962;0.828473;380.962;82.8473;1.41752;2.75035;1.81682;1.41752;0.828473;0.590547;0.00165705;0.00190529;-1.73942e-05;-2e-05;0.000798663;1.10263;1.14981;1612.12;0.00952643;-0.800933;0.952643;-80.0933;1.51111;0.530067;1.10224;1.51111;-0.800933;0.00214265;
68.8919;-1;1.0161;-0.988373;0;3.81774;0.662656;0.761921;0.660985;0.76;0.00131627;1.81724;1.1498;1614.6;3.80961;0.828471;380.961;82.8471;1.41751;2.75035;1.81682;1.41751;0.828471;0.590546;0.00165401;0.00190178;-1.73943e-05;-2e-05;0.000798663;1.10263;1.1498;1614.01;0.00950889;-0.80093;0.950889;-80.093;1.5111;0.530067;1.10224;1.5111;-0.80093;0.00213975;
68.912;-1;1.39662;0.242474;0;3.81773;0.662657;0.76192;0.660987;0.76;0.00131627;1.81724;1.1498;1615.54;3.8096;0.828469;380.96;82.8469;1.41751;2.75035;1.81683;1.41751;0.828469;0.590545;0.00165249;0.00190002;-1.73944e-05;-2e-05;0.000798663;1.10263;1.14979;1614.95;0.00950011;-0.800928;0.950011;-80.0928;1.5111;0.530067;1.10224;1.5111;-0.800928;0.0021383;
68.9521;-1;-0.664534;1.25208;0;3.81769;0.662659;0.761916;0.660992;0.76;0.00131627;1.81724;1.14979;1617.43;3.80958;0.828466;380.958;82.8466;1.4175;2.75035;1.81683;1.4175;0.828466;0.590544;0.00164944;0.00189651;-1.73945e-05;-2e-05;0.000798663;1.10263;1.14979;1616.84;0.00948253;-0.800925;0.948253;-80.0925;1.51109;0.530068;1.10224;1.51109;-0.800925;0.00213537;
68.9721;-1;-1.40373;0.197054;0;3.81767;0.66266;0.761914;0.660995;0.76;0.00131627;1.81724;1.14978;1618.37;3.80957;0.828465;380.957;82.8465;1.4175;2.75035;1.81683;1.4175;0.828465;0.590544;0.00164792;0.00189475;-1.73946e-05;-2e-05;0.000798663;1.10263;1.14978;1617.78;0.00947374;-0.800924;0.947374;-80.0924;1.51109;0.530068;1.10225;1.51109;-0.800924;0.00213391;
